Date,CPXR,HGK26.CMX,HGN26.CMX,HGU26.CMX
2025-07-25,31.848751068115234,5.9085001945495605,5.920499801635742,5.931000232696533
2025-07-28,30.01447105407715,5.738999843597412,5.751500129699707,5.76200008392334
2025-07-29,30.386688232421875,5.754000186920166,5.766499996185303,5.7779998779296875
2025-07-30,18.948253631591797,5.709499835968018,5.722499847412109,5.733500003814697
2025-07-31,17.171545028686523,4.512499809265137,4.535999774932861,4.558499813079834
2025-08-01,17.32440185546875,4.58050012588501,4.605000019073486,4.627999782562256
2025-08-04,17.389911651611328,4.577000141143799,4.60099983215332,4.624499797821045
2025-08-05,16.836055755615234,4.526500225067139,4.552000045776367,4.576499938964844
2025-08-06,17.106035232543945,4.55649995803833,4.582499980926514,4.607500076293945
2025-08-07,17.119930267333984,4.545499801635742,4.573999881744385,4.60099983215332
2025-08-08,17.5775089263916,4.614999771118164,4.642499923706055,4.667500019073486
2025-08-11,17.393882751464844,4.584499835968018,4.611499786376953,4.636499881744385
2025-08-12,17.866348266601562,4.668000221252441,4.69350004196167,4.7170000076293945
2025-08-13,17.737314224243164,4.645500183105469,4.672500133514404,4.696499824523926
2025-08-14,17.73135757446289,4.628499984741211,4.6554999351501465,4.679999828338623
2025-08-15,17.688676834106445,4.640999794006348,4.66949987411499,4.694499969482422
2025-08-18,17.622173309326172,4.627999782562256,4.658999919891357,4.686500072479248
2025-08-19,17.25293731689453,4.584000110626221,4.616000175476074,4.644000053405762
2025-08-20,17.355173110961914,4.610000133514404,4.644000053405762,4.673999786376953
2025-08-21,17.449466705322266,4.60699987411499,4.640500068664551,4.669000148773193
2025-08-22,17.51993751525879,4.621500015258789,4.65500020980835,4.683499813079834
2025-08-25,17.547731399536133,4.64300012588501,4.677499771118164,4.706999778747559
2025-08-26,17.624160766601562,4.626500129699707,4.6595001220703125,4.688499927520752
2025-08-27,17.267824172973633,4.589000225067139,4.620999813079834,4.648499965667725
2025-08-28,17.662870407104492,4.626500129699707,4.6554999351501465,4.679500102996826
2025-08-29,17.894140243530273,4.673500061035156,4.699999809265137,4.721499919891357
2025-09-02,18.315982818603516,4.7245001792907715,4.75,4.771999835968018
2025-09-03,18.145261764526367,4.7164998054504395,4.743500232696533,4.765500068664551
2025-09-04,17.8196964263916,4.651000022888184,4.679999828338623,4.704999923706055
2025-09-05,17.601329803466797,4.639999866485596,4.668499946594238,4.692500114440918
2025-09-08,17.80877685546875,4.649499893188477,4.678500175476074,4.703499794006348
2025-09-09,17.848482131958008,4.656000137329102,4.684000015258789,4.707499980926514
2025-09-10,18.073795318603516,4.701499938964844,4.727499961853027,4.749499797821045
2025-09-11,18.669340133666992,4.74399995803833,4.770500183105469,4.793000221252441
2025-09-12,18.449981689453125,4.743500232696533,4.770999908447266,4.794000148773193
2025-09-15,18.992919921875,4.809999942779541,4.8379998207092285,4.861499786376953
2025-09-16,18.818225860595703,4.7895002365112305,4.81850004196167,4.8429999351501465
2025-09-17,18.175039291381836,4.728000164031982,4.757999897003174,4.783999919891357
2025-09-18,18.06684684753418,4.699999809265137,4.731500148773193,4.757999897003174
2025-09-19,18.36064910888672,4.7270002365112305,4.758500099182129,4.784999847412109
2025-09-22,18.431123733520508,4.73199987411499,4.763999938964844,4.790500164031982
2025-09-23,18.411270141601562,4.741499900817871,4.772500038146973,4.798500061035156
2025-09-24,19.839588165283203,4.906499862670898,4.934000015258789,4.957499980926514
2025-09-25,19.54876136779785,4.855999946594238,4.884500026702881,4.9079999923706055
2025-09-26,19.43263053894043,4.870999813079834,4.9004998207092285,4.925000190734863
2025-09-29,20.556224822998047,4.986499786376953,5.013999938964844,5.037499904632568
2025-09-30,20.292200088500977,4.953999996185303,4.983500003814697,5.007500171661377
2025-10-01,20.424213409423828,4.9770002365112305,5.003499984741211,5.024499893188477
2025-10-02,20.953256607055664,5.042500019073486,5.06850004196167,5.089000225067139
2025-10-03,21.9210147857666,5.197500228881836,5.21999979019165,5.236999988555908
2025-10-06,21.71952247619629,5.132999897003174,5.1579999923706055,5.177000045776367
2025-10-07,22.024242401123047,5.193999767303467,5.21999979019165,5.239999771118164
2025-10-08,22.029207229614258,5.192999839782715,5.21999979019165,5.239999771118164
2025-10-09,22.531450271606445,5.2210001945495605,5.247499942779541,5.265999794006348
2025-10-10,20.47384262084961,4.997000217437744,5.026500225067139,5.046999931335449
2025-10-13,22.30315589904785,5.243500232696533,5.271500110626221,5.290500164031982
2025-10-14,21.193458557128906,5.127500057220459,5.1579999923706055,5.179500102996826
2025-10-15,21.072364807128906,5.11899995803833,5.14900016784668,5.170000076293945
2025-10-16,21.19147300720215,5.105000019073486,5.136499881744385,5.1585001945495605
2025-10-17,21.141843795776367,5.076000213623047,5.108500003814697,5.13100004196167
2025-10-20,21.718530654907227,5.144499778747559,5.178999900817871,5.203000068664551
2025-10-21,20.789480209350586,5.076499938964844,5.111999988555908,5.13700008392334
2025-10-22,21.27385711669922,5.105999946594238,5.140999794006348,5.164999961853027
2025-10-23,21.93590545654297,5.21750020980835,5.250500202178955,5.271999835968018
2025-10-24,22.17610740661621,5.230999946594238,5.264500141143799,5.287499904632568
2025-10-27,22.59894371032715,5.28249979019165,5.31850004196167,5.34250020980835
2025-10-28,22.72003746032715,5.28249979019165,5.319499969482422,5.34499979019165
2025-10-29,23.047588348388672,5.372499942779541,5.40749979019165,5.43149995803833
2025-10-30,22.045087814331055,5.2144999504089355,5.250999927520752,5.276500225067139
2025-10-31,22.11456871032715,5.193999767303467,5.229499816894531,5.253499984741211
2025-11-03,21.687761306762695,5.175000190734863,5.2104997634887695,5.234499931335449
2025-11-04,20.617765426635742,5.055500030517578,5.091000080108643,5.114999771118164
2025-11-05,21.136882781982422,5.09499979019165,5.131499767303467,5.1579999923706055
2025-11-06,21.025714874267578,5.079999923706055,5.118500232696533,5.147500038146973
2025-11-07,20.82918357849121,5.070000171661377,5.111000061035156,5.142000198364258
2025-11-10,22.036155700683594,5.222499847412109,5.265500068664551,5.298500061035156
2025-11-11,21.778085708618164,5.181000232696533,5.2230000495910645,5.254499912261963
2025-11-12,21.89520835876465,5.21999979019165,5.260499954223633,5.291999816894531
2025-11-13,21.605377197265625,5.216000080108643,5.255000114440918,5.285999774932861
2025-11-14,21.624235153198242,5.179500102996826,5.21999979019165,5.253499984741211
2025-11-17,21.135889053344727,5.132500171661377,5.176000118255615,5.212500095367432
2025-11-18,20.863924026489258,5.0970001220703125,5.140500068664551,5.177499771118164
2025-11-19,21.427705764770508,5.144000053405762,5.188000202178955,5.225500106811523
2025-11-20,20.814294815063477,5.0960001945495605,5.139999866485596,5.177499771118164
2025-11-21,21.285768508911133,5.143499851226807,5.186999797821045,5.224999904632568
2025-11-24,21.341352462768555,5.10099983215332,5.144999980926514,5.182499885559082
2025-11-25,21.49917221069336,5.138500213623047,5.182499885559082,5.2195000648498535
2025-11-26,22.30216407775879,5.240499973297119,5.28249979019165,5.317500114440918
2025-11-28,22.888776779174805,5.317500114440918,5.357500076293945,5.390999794006348
2025-12-01,22.958255767822266,5.352499961853027,5.394499778747559,5.428999900817871
2025-12-02,22.731950759887695,5.296500205993652,5.3445000648498535,5.387499809265137
2025-12-03,23.96770477294922,5.440499782562256,5.486999988555908,5.53000020980835
2025-12-04,23.622289657592773,5.426000118255615,5.4730000495910645,5.517499923706055
2025-12-05,24.546375274658203,5.513000011444092,5.559000015258789,5.6020002365112305
2025-12-08,24.262500762939453,5.498000144958496,5.546999931335449,5.593500137329102
2025-12-09,23.424766540527344,5.372499942779541,5.420499801635742,5.4664998054504395
2025-12-10,23.92105484008789,5.40500020980835,5.452000141143799,5.497499942779541
2025-12-11,24.794519424438477,5.552499771118164,5.598499774932861,5.641499996185303
2025-12-12,23.524024963378906,5.412499904632568,5.460999965667725,5.506999969482422
2025-12-15,24.079866409301758,5.4654998779296875,5.513500213623047,5.559000015258789
2025-12-16,23.702686309814453,5.4120001792907715,5.4604997634887695,5.506499767303467
2025-12-17,24.208900451660156,5.488500118255615,5.5370001792907715,5.581999778747559
2025-12-18,24.20989418029785,5.489999771118164,5.537499904632568,5.581500053405762
2025-12-19,24.76474380493164,5.5625,5.608500003814697,5.6504998207092285
2025-12-22,24.86400032043457,5.563000202178955,5.612500190734863,5.6579999923706055
2025-12-23,25.520000457763672,5.605999946594238,5.6545000076293945,5.701000213623047
2025-12-24,25.562999725341797,5.629000186920166,5.678500175476074,5.725500106811523
2025-12-26,28.0,5.894499778747559,5.946000099182129,5.993500232696533
2025-12-29,25.469999313354492,5.621500015258789,5.674499988555908,5.723499774932861
2025-12-30,27.059999465942383,5.83650016784668,5.888999938964844,5.936999797821045
2025-12-31,26.469999313354492,5.73799991607666,5.790999889373779,5.8404998779296875
2026-01-02,26.516000747680664,5.747499942779541,5.801000118255615,5.850500106811523
2026-01-05,29.290000915527344,6.03249979019165,6.08650016784668,6.136000156402588
2026-01-06,30.0,6.122000217437744,6.177000045776367,6.226500034332275
2026-01-07,27.850000381469727,5.920000076293945,5.976500034332275,6.027500152587891
2026-01-08,27.540000915527344,5.855500221252441,5.913000106811523,5.9654998779296875
2026-01-09,28.280000686645508,5.960999965667725,6.018499851226807,6.071000099182129
2026-01-12,29.399999618530273,6.091000080108643,6.149499893188477,6.202499866485596
2026-01-13,29.40999984741211,6.076000213623047,6.135000228881836,6.189499855041504
2026-01-14,30.219999313354492,6.115499973297119,6.175000190734863,6.230000019073486
2026-01-15,29.059999465942383,6.051000118255615,6.109499931335449,6.1620001792907715
2026-01-16,27.809999465942383,5.889500141143799,5.947000026702881,5.998499870300293
2026-01-20,27.489999771118164,5.869999885559082,5.924499988555908,5.973999977111816
2026-01-21,27.389999389648438,5.827499866485596,5.884500026702881,5.936999797821045
2026-01-22,27.34000015258789,5.8379998207092285,5.894000053405762,5.945499897003174
2026-01-23,28.719999313354492,6.006499767303467,6.061999797821045,6.111499786376953
2026-01-26,28.690000534057617,6.078999996185303,6.134500026702881,6.183000087738037
2026-01-27,28.68000030517578,5.920000076293945,5.974999904632568,6.023499965667725
2026-01-28,29.010000228881836,5.983500003814697,6.03849983215332,6.087500095367432
2026-01-29,32.2400016784668,6.263000011444092,6.31850004196167,6.368500232696533
2026-01-30,28.399999618530273,5.98199987411499,6.035999774932861,6.084499835968018
2026-02-02,27.530000686645508,5.883500099182129,5.936999797821045,5.983500003814697
2026-02-03,30.0,6.144000053405762,6.197000026702881,6.243500232696533
2026-02-04,27.959999084472656,5.9085001945495605,5.964000225067139,6.013000011444092
2026-02-05,26.6200008392334,5.877999782562256,5.933000087738037,5.98199987411499
2026-02-06,27.920000076293945,5.940499782562256,5.997499942779541,6.050000190734863
2026-02-09,28.729999542236328,6.021999835968018,6.079999923706055,6.132999897003174
2026-02-10,28.110000610351562,5.973499774932861,6.031499862670898,6.085000038146973
2026-02-11,28.809999465942383,6.025000095367432,6.082499980926514,6.135499954223633
2026-02-12,26.799999237060547,5.8454999923706055,5.903500080108643,5.956999778747559
2026-02-13,26.93000030517578,5.862500190734863,5.921000003814697,5.9745001792907715
2026-02-17,25.93000030517578,5.703999996185303,5.763500213623047,5.817500114440918
2026-02-18,26.8700008392334,5.86299991607666,5.921500205993652,5.974999904632568
2026-02-19,26.790000915527344,5.798500061035156,5.857500076293945,5.911499977111816
2026-02-20,27.739999771118164,5.899499893188477,5.959000110626221,6.014500141143799
2026-02-23,27.049999237060547,5.841000080108643,5.899499893188477,5.954500198364258
2026-02-24,28.059999465942383,5.991499900817871,6.05049991607666,6.10699987411499
2026-02-25,28.690000534057617,6.045000076293945,6.104000091552734,6.1620001792907715
2026-02-26,28.690000534057617,6.005000114440918,6.064000129699707,6.122499942779541
2026-02-27,28.90999984741211,6.059500217437744,6.118000030517578,6.176000118255615
2026-03-02,28.06999969482422,5.947999954223633,6.006499767303467,6.065000057220459
2026-03-03,26.899999618530273,5.826000213623047,5.883999824523926,5.941999912261963
2026-03-04,27.389999389648438,5.90749979019165,5.965000152587891,6.021999835968018
2026-03-05,26.739999771118164,5.804500102996826,5.862500190734863,5.920000076293945
2026-03-06,26.81999969482422,5.807000160217285,5.864500045776367,5.921500205993652
2026-03-09,27.270000457763672,5.848499774932861,5.9045000076293945,5.96150016784668
2026-03-10,27.6299991607666,5.952000141143799,6.008500099182129,6.065999984741211
2026-03-11,27.600000381469727,5.891499996185303,5.948999881744385,6.007500171661377
2026-03-12,26.75,5.868000030517578,5.92549991607666,5.984499931335449
2026-03-13,25.670000076293945,5.756999969482422,5.814499855041504,5.873000144958496
2026-03-16,26.84000015258789,5.831500053405762,5.888999938964844,5.947500228881836
2026-03-17,26.155000686645508,5.767000198364258,5.82450008392334,5.882500171661377
2026-03-18,23.8799991607666,5.593999862670898,5.6504998207092285,5.708499908447266
2026-03-19,23.93000030517578,5.468999862670898,5.525000095367432,5.582499980926514
2026-03-20,22.040000915527344,5.374499797821045,5.428999900817871,5.484499931335449
2026-03-23,23.600000381469727,5.472499847412109,5.526500225067139,5.581999778747559
2026-03-24,23.360000610351562,5.454999923706055,5.508999824523926,5.565000057220459
2026-03-25,24.010000228881836,5.560999870300293,5.615499973297119,5.671500205993652
2026-03-26,23.31999969482422,5.4770002365112305,5.531000137329102,5.586999893188477
2026-03-27,23.469999313354492,5.494500160217285,5.547500133514404,5.603000164031982
2026-03-30,23.780000686645508,5.501999855041504,5.554500102996826,5.610000133514404
2026-03-31,,5.511000156402588,5.567999839782715,5.626500129699707
