Ticker,MRNA,ZBRA,META,ACN,EXPD,SBUX,UNH,TGT,AAPL,TSN
Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
Date,,,,,,,,,,
2022-02-03,163.9499969482422,508.29998779296875,236.11068725585938,326.4542236328125,105.8668212890625,87.14029693603516,456.85205078125,188.1310272216797,169.34750366210938,79.4773941040039
2022-02-04,163.00999450683594,503.0899963378906,235.44532775878906,328.29644775390625,104.5991439819336,86.2864990234375,451.6177673339844,188.8545684814453,169.06309509277344,77.69110870361328
2022-02-07,160.27000427246094,498.3399963378906,223.34983825683594,324.9520568847656,104.41803741455078,86.45909881591797,452.11322021484375,186.42811584472656,168.34719848632812,87.19459533691406
2022-02-08,153.30999755859375,491.70001220703125,218.65264892578125,326.000732421875,104.44664001464844,86.21385192871094,461.1891174316406,187.89279174804688,171.45603942871094,86.86022186279297
2022-02-09,164.02999877929688,506.0199890136719,230.39064025878906,335.8827209472656,106.37200164794922,88.22113800048828,465.5729064941406,191.14862060546875,172.8780059814453,86.86902618408203
2022-02-10,160.4199981689453,466.6300048828125,226.48793029785156,323.4688415527344,104.69444274902344,87.00699615478516,454.9359436035156,188.67808532714844,168.79832458496094,86.1298599243164
2022-02-11,161.32000732421875,441.739990234375,218.02700805664062,310.98883056640625,102.19718933105469,85.56465911865234,446.90692138671875,186.6663818359375,165.3854522705078,86.22665405273438
2022-02-14,142.47000122070312,426.4200134277344,216.18984985351562,308.10736083984375,101.99702453613281,85.49161529541016,443.4205627441406,184.02821350097656,165.620849609375,83.49000549316406
2022-02-15,151.1199951171875,434.94000244140625,219.46697998046875,311.2061767578125,102.40687561035156,86.2767105102539,447.0003967285156,183.59396362304688,169.4553680419922,82.68042755126953
2022-02-16,151.80999755859375,430.9700012207031,215.0378875732422,315.2779846191406,102.34969329833984,86.88833618164062,448.7015686035156,184.15223693847656,169.21998596191406,83.11161041259766
2022-02-17,146.36000061035156,423.5,206.2691192626953,305.0652770996094,101.09152221679688,84.94388580322266,439.6256103515625,180.77601623535156,165.620849609375,82.0204849243164
2022-02-18,145.74000549316406,420.30999755859375,204.72991943359375,303.430908203125,101.24403381347656,85.2086181640625,437.2608947753906,181.12158203125,164.07131958007812,81.19332122802734
2022-02-22,144.97000122070312,409.760009765625,200.67822265625,303.36480712890625,98.86114501953125,84.99866485595703,432.3069763183594,173.99688720703125,161.14886474609375,81.34293365478516
2022-02-23,135.72999572753906,399.2900085449219,197.07339477539062,295.8541259765625,97.0311050415039,81.84008026123047,429.60565185546875,168.28114318847656,156.98085021972656,80.94690704345703
2022-02-24,156.22999572753906,415.3299865722656,206.159912109375,298.69781494140625,100.10977935791016,83.08160400390625,426.1192626953125,169.74334716796875,159.59930419921875,79.4862060546875
2022-02-25,151.3300018310547,418.07000732421875,209.01991271972656,304.68743896484375,100.41480255126953,84.51483917236328,444.6823425292969,176.54014587402344,161.6686248779297,82.16126251220703
2022-02-28,153.60000610351562,413.3399963378906,209.5661163330078,298.55609130859375,98.51801300048828,83.79364776611328,444.79449462890625,177.02755737304688,161.9333953857422,81.94020080566406
2022-03-01,149.52000427246094,405.5799865722656,202.0784454345703,294.1441650390625,96.75466918945312,82.28739929199219,445.1496887207031,194.4493865966797,160.05044555664062,82.97483825683594
2022-03-02,147.86000061035156,415.2699890136719,206.66635131835938,300.73846435546875,98.37503814697266,84.68828582763672,453.6835632324219,199.29664611816406,163.34559631347656,84.04485321044922
2022-03-03,141.52000427246094,407.2900085449219,201.56201171875,301.32421875,96.65936279296875,83.55628967285156,454.814453125,198.3573455810547,163.02198791503906,84.31012725830078
2022-03-04,136.4600067138672,394.239990234375,198.6721954345703,296.79888916015625,94.85789489746094,82.1869888305664,466.0869445800781,198.58775329589844,160.0210418701172,82.69184875488281
2022-03-07,126.45999908447266,381.6499938964844,186.16954040527344,288.1639709472656,95.11524200439453,77.10221862792969,455.076171875,187.0145263671875,156.2257080078125,81.85176849365234
2022-03-08,129.27999877929688,383.9200134277344,188.969970703125,284.95184326171875,95.4393081665039,76.68228912353516,442.5418395996094,185.03839111328125,154.40162658691406,81.63951873779297
2022-03-09,142.49000549316406,399.1099853515625,197.123046875,292.3208923339844,96.09699249267578,79.96866607666016,453.8611755371094,191.40988159179688,159.80526733398438,80.15387725830078
2022-03-10,139.52000427246094,388.7900085449219,193.85585021972656,292.41522216796875,95.88729858398438,79.5670166015625,459.3477783203125,190.3287811279297,155.46078491210938,79.54370880126953
2022-03-11,138.1999969482422,386.07000732421875,186.30859375,294.3614807128906,94.89601135253906,75.52291870117188,452.6729736328125,183.40786743164062,151.74391174316406,77.50093841552734
2022-03-14,150.07000732421875,380.0899963378906,185.3354034423828,290.6770324707031,93.58068084716797,72.38260650634766,457.4072570800781,184.9940948486328,147.7132568359375,75.6085433959961
2022-03-15,148.1199951171875,387.0799865722656,190.69790649414062,298.7545471191406,94.82929992675781,75.87895202636719,466.7724914550781,190.83389282226562,152.0969696044922,75.78539276123047
2022-03-16,169.36000061035156,401.6499938964844,202.21743774414062,306.9548034667969,98.13674926757812,79.79521179199219,467.1006164550781,191.04652404785156,156.51011657714844,77.12954711914062
2022-03-17,168.25999450683594,419.3500061035156,206.3982391357422,301.84381103515625,100.91043853759766,80.02345275878906,475.3127136230469,195.51275634765625,157.5202178955078,78.34989166259766
2022-03-18,178.92999267578125,437.17999267578125,214.98825073242188,306.0478820800781,101.77779388427734,81.79442596435547,474.46905517578125,200.31576538085938,160.81539916992188,77.05880737304688
2022-03-21,175.3800048828125,429.5400085449219,210.02293395996094,306.56744384765625,101.16777038574219,79.29314422607422,475.9127197265625,197.61297607421875,162.18838500976562,76.56356811523438
2022-03-22,186.72000122070312,433.67999267578125,215.1471405029297,309.3733215332031,101.50137329101562,80.23340606689453,473.7191467285156,197.40914916992188,165.56201171875,76.74044799804688
2022-03-23,178.72999572753906,419.9100036621094,211.97926330566406,302.7885437011719,97.57439422607422,78.70890045166016,471.759765625,192.04788208007812,166.92518615722656,75.81193542480469
2022-03-24,179.67999267578125,427.3699951171875,218.04689025878906,307.3138427734375,99.00411987304688,79.53048706054688,481.3500061035156,192.3314666748047,170.710693359375,76.34251403808594
2022-03-25,165.9199981689453,425.6600036621094,220.28128051757812,309.6001281738281,98.08909606933594,79.83174133300781,480.9469299316406,193.72271728515625,171.34812927246094,76.87309265136719
2022-03-28,173.0800018310547,422.2799987792969,222.03897094726562,312.46258544921875,100.0811767578125,80.68070220947266,481.1062316894531,194.52914428710938,172.21116638183594,76.7315902709961
2022-03-29,180.63999938964844,438.1000061035156,228.26548767089844,321.8628234863281,100.39573669433594,83.28244018554688,478.790771484375,197.55093383789062,175.50633239746094,78.54444885253906
2022-03-30,174.9199981689453,429.6099853515625,226.26942443847656,319.7559509277344,100.20509338378906,83.099853515625,488.2497253417969,196.69137573242188,174.3392791748047,78.44715881347656
2022-03-31,172.25999450683594,413.70001220703125,220.81753540039062,318.5939636230469,98.32738494873047,83.04509735107422,478.0782775878906,188.06019592285156,171.24026489257812,79.2607192993164
2022-04-01,176.58999633789062,413.7300109863281,223.29026794433594,321.8155822753906,95.33447265625,83.51979064941406,480.5345458984375,186.57144165039062,170.94606018066406,80.50759887695312
2022-04-04,172.5399932861328,431.239990234375,232.2675323486328,325.4339294433594,95.75386047363281,80.41597747802734,478.1250915527344,190.00086975097656,174.996337890625,79.45528411865234
2022-04-05,162.0500030517578,423.7200012207031,230.2317657470703,323.8750305175781,92.84674835205078,76.79183959960938,485.381103515625,190.33761596679688,171.6815643310547,79.75594329833984
2022-04-06,154.6199951171875,422.8999938964844,221.75099182128906,321.4565734863281,91.82686614990234,76.09803009033203,498.4962463378906,191.35670471191406,168.513916015625,80.38379669189453
2022-04-07,159.0,418.3999938964844,221.40341186523438,322.88311767578125,93.14221954345703,75.87895202636719,503.3710021972656,202.21212768554688,168.8179473876953,80.86134338378906
2022-04-08,160.83999633789062,415.6300048828125,220.7877197265625,320.19061279296875,93.25658416748047,74.41831970214844,511.8175964355469,206.7758331298828,166.80747985839844,81.74566650390625
2022-04-11,160.0,408.70001220703125,214.95846557617188,309.18438720703125,92.37969970703125,73.65150451660156,503.8304443359375,203.20462036132812,162.55120849609375,82.96599578857422
2022-04-12,159.5,402.2099914550781,212.65455627441406,308.67425537109375,92.20813751220703,72.83903503417969,500.33367919921875,205.0034942626953,164.42440795898438,82.62994384765625
2022-04-13,169.66000366210938,405.0,213.4986572265625,308.5131530761719,92.80860900878906,73.87059783935547,503.4178466796875,207.20123291015625,167.11148071289062,83.55846405029297
2022-04-14,165.49000549316406,393.67999267578125,208.72201538085938,302.7142028808594,92.16047668457031,72.57431030273438,501.37420654296875,210.19642639160156,162.10011291503906,84.40740966796875
2022-04-18,154.75,394.2799987792969,209.30792236328125,297.1520080566406,92.21766662597656,72.66558837890625,500.6805114746094,212.13705444335938,161.88438415527344,84.08021545410156
2022-04-19,152.72000122070312,406.6199951171875,215.80255126953125,303.75640869140625,94.06678771972656,74.14445495605469,504.0740966796875,218.03890991210938,164.16940307617188,86.20256805419922
2022-04-20,150.1199951171875,398.4200134277344,199.0297088623047,306.6938781738281,94.89601135253906,73.1859359741211,511.864501953125,220.9366455078125,164.00267028808594,87.01612854003906
2022-04-21,144.5,390.0400085449219,186.76539611816406,305.40521240234375,94.86742401123047,72.08133697509766,503.8304443359375,219.9175567626953,163.20831298828125,86.4767074584961
2022-04-22,140.33999633789062,377.9800109863281,182.8328399658203,294.4988708496094,94.77210998535156,71.13195037841797,488.36224365234375,214.16636657714844,158.66766357421875,83.93873596191406
2022-04-25,150.41000366210938,388.94000244140625,185.69288635253906,300.2031555175781,95.98262023925781,71.18673706054688,491.48406982421875,214.14866638183594,159.7366180419922,83.576171875
2022-04-26,145.7899932861328,374.5,179.69479370117188,287.2027282714844,93.79036712646484,69.04145050048828,481.6499938964844,209.57606506347656,153.7739715576172,81.86945343017578
2022-04-27,142.42999267578125,371.1099853515625,173.7363739013672,287.2027282714844,95.81105041503906,68.22896575927734,481.6781311035156,204.67562866210938,153.54843139648438,82.78913879394531
2022-04-28,142.52000427246094,382.9800109863281,204.30287170410156,297.37945556640625,97.57439422607422,69.90868377685547,491.6246032714844,209.47862243652344,160.4819793701172,84.61965942382812
2022-04-29,134.41000366210938,369.6600036621094,199.079345703125,284.6064758300781,94.4289779663086,68.1376953125,476.74700927734375,202.61978149414062,154.60757446289062,82.38233947753906
2022-05-02,142.0800018310547,379.57000732421875,209.66543579101562,288.6241149902344,95.32494354248047,68.8041000366211,469.8098449707031,203.62112426757812,154.91159057617188,82.15242767333984
2022-05-03,146.5399932861328,368.1400146484375,210.5591583251953,288.83245849609375,97.84129333496094,67.85469818115234,468.3755187988281,206.06690979003906,156.40223693847656,79.67635345458984
2022-05-04,155.0500030517578,367.8699951171875,221.8602752685547,298.3459167480469,105.61900329589844,74.52787017822266,475.8752136230469,210.4001922607422,162.81600952148438,81.5599365234375
2022-05-05,142.02000427246094,347.75,206.83518981933594,283.03350830078125,103.95098876953125,70.73028564453125,463.7819519042969,204.48953247070312,153.74453735351562,80.38379669189453
2022-05-06,134.39999389648438,342.5899963378906,202.35646057128906,280.228759765625,102.9883041381836,69.85391998291016,468.3755187988281,199.5713653564453,154.47132873535156,80.31306457519531
2022-05-09,135.8000030517578,328.5400085449219,194.8489227294922,272.4114074707031,104.61819458007812,67.0878677368164,456.0010070800781,198.6763458251953,149.3445281982422,82.09937286376953
2022-05-10,132.32000732421875,325.8399963378906,196.27890014648438,272.50616455078125,103.9223861694336,65.59986877441406,457.4915771484375,194.16583251953125,151.75076293945312,81.43611907958984
2022-05-11,123.43000030517578,314.5,187.43072509765625,266.20501708984375,102.93110656738281,63.95668411254883,455.7479248046875,189.1856231689453,143.88385009765625,79.76478576660156
2022-05-12,130.1699981689453,316.7200012207031,189.9134063720703,266.46087646484375,105.93354797363281,64.26004791259766,448.8575439453125,192.53529357910156,140.0142059326172,79.18115234375
2022-05-13,137.91000366210938,336.8599853515625,197.24220275878906,271.7292175292969,106.36246490478516,69.5001449584961,455.0447998046875,194.7152099609375,144.48294067382812,79.58792114257812
2022-05-16,136.25999450683594,329.3299865722656,198.65231323242188,271.1607360839844,106.03839111328125,66.57672119140625,458.6258544921875,194.28990173339844,142.9409942626953,80.28653717041016
2022-05-17,142.27999877929688,344.5799865722656,201.21444702148438,275.8036804199219,109.45069122314453,67.77184295654297,461.7289123535156,191.55816650390625,146.5749053955078,81.15316009521484
2022-05-18,137.7100067138672,326.4200134277344,190.90646362304688,259.78057861328125,99.66180419921875,65.52870178222656,441.9015197753906,143.80209350585938,138.30531311035156,74.94532012939453
2022-05-19,143.3800048828125,324.1000061035156,189.96302795410156,259.2594299316406,98.83255004882812,66.12625885009766,448.6231689453125,136.52345275878906,134.89724731445312,74.38819122314453
2022-05-20,136.25,325.3699951171875,192.19741821289062,262.13995361328125,100.50056457519531,67.46846008300781,455.3541564941406,138.2407989501953,135.13294982910156,75.41397857666016
2022-05-23,137.6199951171875,334.7300109863281,194.8687744140625,268.5265197753906,100.6721420288086,67.49603271484375,461.30706787109375,136.94166564941406,140.5543975830078,77.23564910888672
2022-05-24,132.05999755859375,322.8800048828125,180.0224609375,264.6604919433594,100.35759735107422,66.8525161743164,466.4443054199219,133.42691040039062,137.85348510742188,78.4825439453125
2022-05-25,130.85000610351562,322.7200012207031,182.55479431152344,264.97320556640625,101.15824890136719,66.63188934326172,466.9412536621094,139.1840057373047,138.0106201171875,78.75666809082031
2022-05-26,135.8000030517578,332.4700012207031,190.30068969726562,276.2584533691406,103.61737823486328,68.4797134399414,470.82232666015625,145.21690368652344,141.21240234375,79.37568664550781
2022-05-27,147.66000366210938,343.5299987792969,193.77639770507812,288.1976623535156,105.46652221679688,70.52058410644531,475.3970947265625,148.7227325439453,146.9677734375,80.50759887695312
2022-05-31,145.3300018310547,338.19000244140625,192.2967529296875,282.80609130859375,104.37328338623047,72.16614532470703,465.7131042480469,144.0423583984375,146.1820526123047,79.64546203613281
2022-06-01,143.39999389648438,334.54998779296875,187.33143615722656,282.98614501953125,103.41432189941406,70.12527465820312,461.7476501464844,139.27296447753906,146.05435180664062,78.33892059326172
2022-06-02,140.17999267578125,347.07000732421875,197.48052978515625,290.5380859375,104.49795532226562,73.01191711425781,461.47576904296875,143.1792449951172,148.50975036621094,78.22340393066406
2022-06-03,137.14999389648438,334.7699890136719,189.4565887451172,288.9557189941406,105.42813873291016,72.6717758178711,455.24163818359375,143.2948760986328,142.78382873535156,77.69012451171875
2022-06-06,140.0,335.42999267578125,192.9025115966797,288.7472229003906,105.12128448486328,72.607421875,459.52587890625,142.0758819580078,143.53024291992188,77.75233459472656
2022-06-07,145.33999633789062,335.510009765625,194.29281616210938,290.45281982421875,104.8239974975586,73.0578842163086,466.01318359375,138.79244995117188,146.05435180664062,78.55224609375
2022-06-08,148.52999877929688,330.739990234375,195.2759552001953,286.76690673828125,98.86885833740234,72.1385726928711,462.6663818359375,139.43312072753906,145.31776428222656,77.60122680664062
2022-06-09,134.0399932861328,315.6600036621094,182.72361755371094,279.93499755859375,97.04682159423828,72.5430679321289,458.82275390625,137.52005004882812,140.09274291992188,75.82362365722656
2022-06-10,127.12000274658203,305.3500061035156,174.3520965576172,271.00909423828125,94.41928100585938,69.56449890136719,454.3229675292969,133.1777801513672,134.68115234375,74.78372955322266
2022-06-13,117.12999725341797,293.0799865722656,163.12054443359375,261.99786376953125,92.52053833007812,66.52157592773438,440.32659912109375,128.85330200195312,129.52491760253906,74.04601287841797
2022-06-14,121.55999755859375,300.739990234375,162.59420776367188,260.69024658203125,94.55352783203125,66.47559356689453,432.8738098144531,126.97579193115234,130.38917541503906,74.58819580078125
2022-06-15,128.52999877929688,308.3599853515625,168.17526245117188,266.44189453125,93.93020629882812,68.20391082763672,435.2924499511719,131.19349670410156,133.01150512695312,74.757080078125
2022-06-16,121.08000183105469,292.1199951171875,159.75405883789062,256.69158935546875,92.3479232788086,65.22533416748047,429.09246826171875,127.14486694335938,127.73739624023438,73.37055206298828
2022-06-17,128.02999877929688,288.4599914550781,162.6041717529297,260.9365539550781,90.3532943725586,66.07109832763672,425.301025390625,123.9504623413086,129.2106170654297,73.83270263671875
2022-06-21,129.99000549316406,295.8500061035156,155.96060180664062,267.9011535644531,91.87802124023438,67.07315063476562,451.88824462890625,128.75540161132812,133.44366455078125,74.66820526123047
2022-06-22,136.07000732421875,297.82000732421875,154.7688751220703,271.37860107421875,91.6383056640625,67.38572692871094,460.69415283203125,125.29405975341797,132.9329833984375,74.49041748046875
2022-06-23,143.25999450683594,297.4100036621094,157.64877319335938,270.8385314941406,92.47259521484375,69.13240814208984,470.224609375,130.6329345703125,135.80079650878906,74.62374877929688
2022-06-24,144.27000427246094,308.9100036621094,168.97962951660156,283.6683654785156,96.365966796875,71.80762481689453,466.30145263671875,133.8451385498047,139.13027954101562,76.25914001464844
2022-06-27,145.36000061035156,309.8299865722656,168.31427001953125,277.2723693847656,96.40431213378906,71.41232299804688,475.7283020019531,133.1243896484375,139.13027954101562,76.26802825927734
2022-06-28,142.19000244140625,302.2099914550781,159.56536865234375,268.91497802734375,93.81512451171875,70.18043518066406,478.3437194824219,128.59521484375,134.98562622070312,76.09916687011719
2022-06-29,142.80999755859375,298.3299865722656,162.8027801513672,265.13427734375,94.02610778808594,70.26316833496094,485.18341064453125,126.26393127441406,136.74366760253906,76.70353698730469
2022-06-30,142.85000610351562,293.95001220703125,160.13140869140625,263.0874938964844,93.46031188964844,70.22639465332031,483.22662353515625,125.66778564453125,134.2784881591797,76.49022674560547
2022-07-01,149.9499969482422,299.3399963378906,158.91989135742188,265.9301452636719,93.57538604736328,72.86483001708984,486.7734375,126.69107055664062,136.44900512695312,75.77030181884766
2022-07-05,155.5399932861328,302.3299865722656,167.02330017089844,260.7375793457031,92.53971862792969,73.10385131835938,475.3331604003906,129.65414428710938,139.0320587158203,76.250244140625
2022-07-06,159.55999755859375,294.5299987792969,168.5923309326172,261.4672546386719,93.50827026367188,72.49710083007812,484.78826904296875,128.85330200195312,140.3677520751953,76.15247344970703
2022-07-07,172.39999389648438,305.1400146484375,170.99554443359375,264.7457580566406,94.36174011230469,72.84642791748047,483.93206787109375,133.43580627441406,143.73654174804688,76.49909973144531
2022-07-08,176.22999572753906,299.5199890136719,169.69464111328125,264.43310546875,93.24932861328125,72.88320922851562,487.93060302734375,131.6829071044922,144.41421508789062,74.757080078125
2022-07-11,175.25999450683594,291.70001220703125,161.7501220703125,260.4533386230469,93.33564758300781,71.61456298828125,486.35003662109375,130.25918579101562,142.28294372558594,72.71282196044922
2022-07-12,173.25,292.4100036621094,162.13742065429688,259.3162841796875,92.38627624511719,71.48587036132812,483.9697265625,128.63087463378906,143.25526428222656,73.5216293334961
2022-07-13,171.24000549316406,292.489990234375,162.3558807373047,258.81231689453125,90.76564025878906,71.63294982910156,471.5699462890625,129.41390991210938,142.89187622070312,73.79716491699219
2022-07-14,159.9199981689453,290.79998779296875,156.95361328125,255.4840545654297,91.0245590209961,71.89035034179688,472.68951416015625,130.1702117919922,145.8186798095703,72.47283935546875
2022-07-15,166.91000366210938,297.7200012207031,163.55752563476562,258.19415283203125,92.85616302490234,73.19580078125,498.39239501953125,130.50831604003906,147.48831176757812,72.8194808959961
2022-07-18,163.39999389648438,295.8399963378906,166.0699462890625,255.46505737304688,92.62600708007812,73.75657653808594,488.626708984375,132.90194702148438,144.44369506835938,72.77503204345703
2022-07-19,167.13999938964844,311.9100036621094,174.56065368652344,266.2960510253906,96.02072143554688,75.8893814086914,501.8733825683594,136.461181640625,148.30345153808594,74.21490478515625
2022-07-20,166.88999938964844,325.4200134277344,181.81993103027344,267.8365783691406,98.04414367675781,76.55126953125,488.72076416015625,139.25518798828125,150.3070526123047,73.19276428222656
2022-07-21,168.88999938964844,332.1499938964844,181.8993682861328,273.8748779296875,97.2961654663086,76.79949951171875,491.5339050292969,141.17718505859375,152.5758056640625,73.07722473144531
2022-07-22,163.52000427246094,326.67999267578125,168.09579467773438,273.8748779296875,97.01805114746094,76.84545135498047,490.5460205078125,140.3585205078125,151.33828735351562,72.95279693603516
2022-07-25,165.69000244140625,325.3699951171875,165.4939727783203,275.09210205078125,95.09056091308594,74.92411041259766,498.12890625,140.13607788085938,150.21865844726562,74.3837661743164
2022-07-26,160.89999389648438,326.9700012207031,158.04598999023438,271.1838073730469,94.7836685180664,73.83010864257812,500.1234436035156,135.0819549560547,148.89273071289062,74.845947265625
2022-07-27,158.02000427246094,338.489990234375,168.40365600585938,282.9276428222656,96.44268035888672,76.26628112792969,502.9646911621094,137.56451416015625,153.99008178710938,76.15247344970703
2022-07-28,158.07000732421875,344.5,159.60508728027344,288.7758483886719,100.2689437866211,77.83831787109375,509.4374084472656,141.85340881347656,154.5401153564453,77.50344848632812
2022-07-29,164.08999633789062,357.69000244140625,157.996337890625,291.229248046875,101.88958740234375,77.939453125,510.2371520996094,145.37704467773438,159.60792541503906,78.22340393066406
2022-08-01,161.50999450683594,358.42999267578125,158.82058715820312,289.7838134765625,102.11014556884766,78.05896759033203,503.6890563964844,147.3079376220703,158.62579345703125,78.36558532714844
2022-08-02,160.80999755859375,323.32000732421875,159.0787811279297,287.6347351074219,98.05374145507812,76.95578002929688,503.7643737792969,145.4660186767578,157.15260314941406,77.77898406982422
2022-08-03,186.49000549316406,326.4100036621094,167.6290740966797,293.0455017089844,98.5619888305664,80.22852325439453,508.6471862792969,149.41676330566406,163.1632843017578,77.82342529296875
2022-08-04,194.17999267578125,330.5799865722656,169.38677978515625,295.36572265625,99.3003921508789,79.87001037597656,502.1555480957031,148.2066650390625,162.8489990234375,76.94351959228516
2022-08-05,186.83999633789062,331.70001220703125,165.95077514648438,294.1675720214844,99.28119659423828,78.81280517578125,503.3880615234375,147.8240203857422,162.622802734375,77.72565460205078
2022-08-08,182.94000244140625,330.32000732421875,169.06898498535156,295.0994567871094,98.86885833740234,78.80359649658203,504.83685302734375,148.57150268554688,162.15074157714844,71.19295501708984
2022-08-09,171.13999938964844,320.1499938964844,167.36093139648438,294.5859680175781,99.3003921508789,77.9946060180664,505.45782470703125,146.92532348632812,162.1998748779297,71.0329818725586
2022-08-10,174.27000427246094,328.8699951171875,177.10287475585938,300.9476623535156,103.0307388305664,79.511474609375,505.890625,150.97396850585938,166.44863891601562,70.53526306152344
2022-08-11,171.80999755859375,336.0,176.25877380371094,298.9887390136719,103.41432189941406,80.68565368652344,501.3181457519531,150.9116668701172,165.71102905273438,71.71734619140625
2022-08-12,171.17999267578125,346.739990234375,179.24789428710938,304.71331787109375,102.76223754882812,81.64720153808594,511.5165710449219,153.47433471679688,169.261474609375,72.69503784179688
2022-08-15,176.77999877929688,349.4100036621094,179.6351776123047,304.6087341308594,104.01847839355469,82.43305969238281,512.4010620117188,154.2840118408203,170.33348083496094,72.9261245727539
2022-08-16,167.9600067138672,344.9100036621094,178.2250518798828,305.03668212890625,103.60610961914062,82.65495300292969,513.7932739257812,161.3397216796875,170.17613220214844,72.96170043945312
2022-08-17,158.0,340.45001220703125,173.63710021972656,302.8210144042969,102.16768646240234,81.68417358398438,512.7396850585938,156.9970703125,171.6710662841797,72.07289123535156
2022-08-18,150.0,342.3800048828125,173.44842529296875,303.7813720703125,103.51981353759766,81.86909484863281,512.946533203125,154.94664001464844,171.27764892578125,72.68616485595703
2022-08-19,146.10000610351562,328.4100036621094,166.7948760986328,299.8160705566406,102.79100799560547,80.36205291748047,515.8631591796875,149.5653533935547,168.69105529785156,72.65948486328125
2022-08-22,142.47000122070312,315.8800048828125,161.91896057128906,294.7856750488281,102.6855239868164,78.54069519042969,512.3350830078125,145.01681518554688,164.80616760253906,71.50404357910156
