Ticker,MRNA,MRNA,MRNA,MRNA,MRNA,ZBRA,ZBRA,ZBRA,ZBRA,ZBRA,SBUX,SBUX,SBUX,SBUX,SBUX,ACN,ACN,ACN,ACN,ACN,TSN,TSN,TSN,TSN,TSN,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,TGT,TGT,TGT,TGT,TGT,UNH,UNH,UNH,UNH,UNH,EXPD,EXPD,EXPD,EXPD,EXPD
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,219.55999755859375,221.5,209.5800018310547,210.1699981689453,7405700,539.8200073242188,544.6099853515625,524.3800048828125,525.7999877929688,312500,94.59727818013,95.06958030568171,92.72621835328768,93.0077896118164,9818500,357.31880430206894,358.32022426658006,340.82368704302075,341.39996337890625,2944100,80.34856405015897,82.07327236455737,80.24297391088798,82.02047729492188,2218400,332.6563391580305,333.3018242108338,323.50029475979665,324.2153015136719,14797100,172.1683029139275,172.99104011356832,168.26027879772633,168.65206909179688,84505800,198.7719773404936,200.11312727142493,197.42200892635435,199.25726318359375,3459000,444.81323199880194,445.4301072817772,435.5503758295686,436.9056701660156,3005300,119.62086428823099,121.66061390230297,117.64783518407762,118.07675170898438,1166700
2022-01-14,204.00999450683594,212.75999450683594,200.0800018310547,204.72999572753906,10167500,520.239990234375,533.219970703125,517.5999755859375,528.0,321900,92.5627408400763,92.5627408400763,90.00138672626197,90.93692016601562,13703200,337.3092688902341,339.5199523852195,330.3937797021569,333.8326110839844,3949800,81.60688399689427,82.76842232396748,81.46609493087658,82.50444030761719,2076600,319.5578022642355,330.4219156428618,318.9818086610025,329.59765625,16868500,167.8195575274604,170.20942643626557,167.57469415475944,169.51402282714844,80440800,196.2485401127781,197.90733076422217,192.69273854995032,195.3485565185547,5282600,439.2050224345134,442.27082909678967,434.7091012119986,438.0833740234375,3665400,116.9329470138951,117.99094866235251,113.87332318013598,115.98932647705078,1471600
2022-01-18,196.91400146484375,198.82000732421875,185.38999938964844,186.61000061035156,11030800,516.0999755859375,522.030029296875,514.0,516.719970703125,337900,90.0740303815964,90.24660561599994,88.56629078449204,88.76611328125,11396000,329.345076026606,331.6218978982497,325.90624495266377,329.0333251953125,3425600,82.2140737928812,82.7948397391446,80.91173937349545,82.4692611694336,2507200,321.04738263480675,321.9609837284619,315.4365821014618,315.9430236816406,22645600,167.986029250503,168.99486494876345,165.92918629810023,166.31117248535156,90956700,193.03678936442995,194.9514501277407,191.71329002416923,194.12205505371094,4652500,434.79328805180694,435.2980042097864,428.4186436778416,430.88623046875,3938800,114.40709280205459,115.24587311795972,112.5579714023428,114.75022888183594,1479100
2022-01-19,188.83999633789062,191.33999633789062,173.41000366210938,174.07000732421875,10597600,517.6900024414062,529.7999877929688,512.5599975585938,513.1099853515625,308200,88.95685898893002,89.36558181997322,87.90325188637108,87.98500061035156,10856800,331.6030393108038,336.39286790920545,324.5175042827952,324.7442321777344,3374700,82.2580580829256,82.54843764253626,81.35170031710038,81.58049011230469,1880400,317.3631065456677,324.83096079185947,317.1148407594168,317.373046875,20814700,166.5070728064469,167.56488423888524,162.53049451772475,162.8145294189453,94815000,195.6573311788519,201.4366146797325,194.6779410682396,197.50140380859375,4091200,437.43843682853924,444.4393120849196,431.37225908674975,432.3162841796875,4030900,115.21727966500994,116.22762808464769,113.16800390658995,113.44441223144531,1469200
2022-01-20,174.99000549316406,177.47000122070312,166.21499633789062,167.52000427246094,11489600,516.02001953125,520.5700073242188,500.25,501.4200134277344,320000,88.54812640155187,89.86513523770778,86.8223947474004,86.94047546386719,20311500,326.35977509580016,336.27006814160274,323.13821484419736,323.7522888183594,2817300,81.16693307629549,81.25492710973754,79.41582697079551,79.60061645507812,2142700,321.65312351378554,325.5459440973195,313.78808094128794,314.3640441894531,16925000,163.54914953452655,166.19367112950465,160.8066766064742,161.12989807128906,91420500,198.54254526652272,202.3277473375963,195.11908943835834,195.63084411621094,4307900,434.0548713688958,440.8314288957829,431.8302865409439,432.7649841308594,3228600,114.38802375604193,115.71290735219003,111.46184100650778,111.56668853759766,1424600
2022-01-21,166.22999572753906,171.25399780273438,157.2899932861328,160.07000732421875,11801300,502.80999755859375,511.9700012207031,493.25,494.17999267578125,488900,87.10395808778183,89.3837403338276,86.71339783789844,87.47634887695312,13438300,322.52409718775573,325.0654157060683,316.72339243297193,317.0823974609375,2830700,80.2253644728618,80.2253644728618,78.77343975581708,79.13422393798828,3056200,312.6261943760006,316.10191525145456,300.9378525135199,301.06695556640625,28710700,161.04175539217772,162.91251531175593,158.96531859071325,159.07305908203125,122848900,194.1132441653481,194.89851993275644,189.01336091843416,191.68682861328125,7859300,433.232306578137,440.04625958113775,430.9609984187051,431.0544738769531,4273200,111.61434972036673,113.68269248447653,110.39431356959209,110.7374496459961,3419700
2022-01-24,153.47000122070312,158.0,138.1699981689453,157.3000030517578,16626800,482.57000732421875,491.57000732421875,463.760009765625,490.55999755859375,853600,86.05944680822603,89.32925026145367,85.75063523296808,89.10218048095703,17201400,310.1574368721429,320.81407908777976,301.46586560753826,320.2661437988281,4544500,78.79984417242757,79.97897872316986,77.61190149276767,79.76779174804688,2760200,295.7739499759016,307.38286160575575,287.0052149543288,306.56854248046875,38878100,156.7321237742352,158.9652761385697,151.521424960607,158.2992401123047,162294600,190.045719722583,195.0220777070669,186.98402288756057,194.62503051757812,5617700,428.15692886617785,433.83055004324217,418.86603260537436,432.0826416015625,4780700,109.95585573098771,113.18704749454663,108.49753114573404,112.72953033447266,2013900
2022-01-25,156.00999450683594,168.25999450683594,150.0,152.5399932861328,11475000,479.9200134277344,483.8500061035156,462.32000732421875,474.0,537900,87.80334882620339,89.09310363040414,86.4045980230596,88.11216735839844,12368500,313.5679908685797,320.91805130444305,309.12771076687807,316.44000244140625,3625400,79.48621060747293,79.9525849431193,78.46546120502835,79.45101165771484,1837600,297.8693071627254,304.1057425994434,295.51572201501665,298.0679016113281,25108500,155.71350456711474,159.41583739515477,153.79378418345803,156.4970703125,115798400,192.6662120343979,192.9485515606622,187.85750043574498,189.41921997070312,4929100,424.4181306768621,429.4841755111922,418.0621701126798,427.0072326660156,3428900,110.68978381952365,111.41418297694507,108.18299113622143,109.39349365234375,1036500
2022-01-26,157.99000549316406,165.85000610351562,152.8000030517578,154.9600067138672,9295900,484.510009765625,487.1000061035156,466.2699890136719,475.70001220703125,592500,88.73887136325978,89.59265599309236,86.19569386721092,86.81332397460938,11863000,322.5524656054209,324.95207940391526,309.92129413306037,311.6596374511719,4422200,79.55660914346242,81.14932303005651,79.0022340722291,79.7061996459961,2513300,304.8803074843086,305.37683902690725,288.83240439081436,292.586181640625,28348800,160.14065107987773,161.01236411791442,154.5773622405594,156.408935546875,108275300,190.24866411791822,191.6162831544336,185.62524715912008,186.7987518310547,4207500,428.5121509295986,433.5875523454027,423.8386626591251,428.4934387207031,4435900,110.02258830752484,111.19497115946103,106.22903143630617,107.1440658569336,1247700
2022-01-27,157.42999267578125,158.27999877929688,146.5399932861328,148.6199951171875,8661700,483.0,487.9200134277344,469.6600036621094,473.2300109863281,624500,87.7579215668926,88.25747087103102,86.34100158097111,86.57715606689453,7322200,318.87740571211225,322.8453167167073,312.7177245297868,314.9378356933594,2778000,80.1373709828794,81.642090775039,78.65024730809321,79.21341705322266,1811100,295.68454210791685,299.6170635525719,292.218761538942,292.59613037109375,21629900,159.112223875077,160.4736636918006,155.02790442490624,155.94859313964844,121954600,189.9927664510297,191.7486139673253,186.5163722778949,187.21340942382812,4004300,428.16629735235296,438.0740983877484,427.1661925213598,431.4564514160156,3508100,108.65956408498518,109.47927716773626,104.86600768304498,105.56181335449219,1142700
2022-01-28,149.9499969482422,159.8699951171875,146.75999450683594,159.47000122070312,6756200,474.6400146484375,493.6600036621094,466.07000732421875,492.57000732421875,569200,86.34101404833439,88.30290034461464,85.18750257330257,88.29381561279297,8345400,315.4480551236646,324.1018598345261,309.089985975135,323.9034729003906,2457400,78.72064184341114,80.3749520599043,78.35986438780118,80.33975982666016,1633800,293.5692847644114,299.80571931014885,290.99725518246254,299.6170349121094,21871600,162.3052517203285,166.849915520985,159.45503834907882,166.830322265625,179935700,189.07512903198176,192.16329447295178,185.74874337916512,192.0574188232422,2906200,431.2693980098934,435.83072613285833,425.3621032760633,435.6250915527344,3364400,105.5332156851635,107.89703361441876,105.04710509223261,107.80171966552734,873000
2022-01-31,160.0500030517578,170.3300018310547,154.55999755859375,169.3300018310547,9292600,493.94000244140625,510.2900085449219,493.94000244140625,509.1199951171875,364800,88.13032106789794,89.37466594514366,87.57627025559012,89.302001953125,8807700,325.9345669887967,334.1537980366111,324.5552577635264,334.0404052734375,3159300,79.81178007469828,80.26935965604314,79.30141214498472,79.97897338867188,1443000,298.5942235776512,311.61329736004865,297.2436722273169,311.08697509765625,21579500,166.66381797685227,171.40436952425716,166.0271642085972,171.1888885498047,115541600,191.3868429803362,194.7573478407362,190.87508825490045,194.49264526367188,4151100,434.63438479929255,442.2802043354235,434.0735605333198,441.7100524902344,3500500,107.49671441288865,109.4125561219358,106.72466194637211,109.11708068847656,1672800
2022-02-01,175.1999969482422,177.57000732421875,167.2899932861328,172.74000549316406,7329800,509.29998779296875,511.4100036621094,500.0799865722656,509.4800109863281,330000,89.39283400648834,89.94688485305927,87.9214261900253,89.70165252685547,11601900,334.6450610162064,336.98802139388295,329.6001640759958,333.8892822265625,2087200,79.97899529012756,80.72695463015248,79.22223453287478,80.12858581542969,1407300,312.37793715110746,317.4425651980272,309.95486067855575,316.7871398925781,18023800,170.43469133018758,171.2476394960686,168.76962343591478,171.02236938476562,86213900,195.8690853110736,196.336720670991,190.8750778660455,193.433837890625,4117400,443.9813702112972,443.9813702112972,432.53132434795316,437.82171630859375,3148600,109.30770671950286,110.93759927198587,108.24970514248942,109.0884780883789,1034200
2022-02-02,170.8070068359375,177.1999969482422,163.5800018310547,169.61000061035156,5395000,512.8200073242188,520.3200073242188,507.5799865722656,517.010009765625,482800,87.01313446371755,90.05586784989983,86.05035397293999,88.76611328125,15578800,334.81509156750735,340.20010889792667,333.97428986491377,339.60491943359375,2603200,79.89978629517496,80.57734758549715,79.11662816031001,80.40135955810547,3364100,325.54597109978323,325.72471519446594,314.6719174183467,320.7593994140625,58458300,171.15948068570833,172.26626780396012,169.7686586589768,172.22708129882812,84914300,192.57798184851248,194.19265273769622,189.9927528073049,192.0044708251953,4588500,438.4291995457708,450.50550358944406,438.4291995457708,448.44915771484375,3026800,109.07895314775033,110.06070066778108,107.63968847842966,108.92644500732422,1449700
2022-02-03,165.07000732421875,170.10000610351562,163.1999969482422,163.9499969482422,4490400,509.2900085449219,514.719970703125,506.6300048828125,508.29998779296875,487800,87.95775796423602,88.52997831836905,86.89507292030417,87.14031219482422,8901100,326.1991242432278,332.48162596045756,324.9709764180063,326.4541931152344,2706300,80.19895565328325,80.52454084160283,79.16941174397832,79.4773941040039,2053700,242.9528917001212,246.2796592879698,234.11463579491482,236.11068725585938,188119900,170.89502658265624,172.618874147118,168.58351594007854,169.3474884033203,89418100,189.03984438926415,192.63094614531306,187.5575314184133,188.13104248046875,6357800,466.08699045483945,467.5170767581998,451.9917620509547,456.8521728515625,4370900,108.38315523966585,108.52612981355045,105.70479446164931,105.86682891845703,1498500
2022-02-04,165.63999938964844,167.5,160.25,163.00999450683594,4375700,503.6199951171875,510.3999938964844,495.9100036621094,503.0899963378906,394600,86.6589120385041,87.14029885155001,85.22382940101731,86.28651428222656,8267600,325.8306954672654,331.1684592832282,322.01394595879555,328.29644775390625,2142800,79.31901382707518,79.38061030809635,77.27752182442818,77.69110107421875,2948900,233.34003882664075,240.92704033727873,228.51375153368647,235.44532775878906,89342200,168.3668057872498,170.7401162961765,167.38610440694853,169.0631103515625,82465400,188.9251262151941,190.14274998975213,185.76637265080856,188.8545379638672,3754700,450.29057572344004,457.65599748864014,448.8324497269972,451.61785888671875,3066400,105.32353555632324,106.07652822162706,102.64517467147499,104.59913635253906,1557500
2022-02-07,162.2030029296875,165.5399932861328,156.27000427246094,160.27000427246094,4429300,505.5400085449219,509.1099853515625,496.8399963378906,498.3399963378906,299800,86.60441224154168,87.29470630933257,86.17751994869232,86.45909118652344,6849000,327.0494069994616,329.0239060386893,324.0546035651222,324.95208740234375,1265100,85.70746338205521,87.58176172642119,84.05314667643457,87.194580078125,10139300,236.05110936639238,236.64695332171354,222.4560723238542,223.34983825683594,88613800,169.52402175607514,170.5929825465771,167.65087874308003,168.34718322753906,77251200,189.46337424346936,189.842784460282,185.55464524925682,186.4281463623047,4402800,453.2441350852693,455.44067975497927,449.86986252356553,452.1131591796875,2937200,104.65632594605638,105.28540388779696,104.08442765285184,104.41803741455078,959400
2022-02-08,155.1999969482422,157.1699981689453,147.57000732421875,153.30999755859375,7616400,495.6700134277344,499.9800109863281,488.4700012207031,491.70001220703125,615200,86.5499253550428,87.22205001929713,85.69614069394923,86.21385955810547,7161000,321.1919896325184,326.8131626290372,321.07859687061625,326.0007019042969,2197700,87.83696321231223,88.6289227510954,85.85706772211067,86.86021423339844,5491200,219.31799930165315,224.20386810473175,214.65059044744515,218.6526336669922,94729700,168.41585889249356,171.96600838202775,168.12164545926012,171.45603942871094,74829200,186.24283350358175,189.40158695810035,185.86342334881257,187.89279174804688,2926600,449.9166971333931,463.30157366095864,449.9166971333931,461.18914794921875,3534700,104.76116734429678,105.42837228462903,104.04630179166001,104.44662475585938,1217600
2022-02-09,154.3699951171875,164.22999572753906,154.17300415039062,164.02999877929688,5621600,497.69000244140625,507.4800109863281,494.0199890136719,506.0199890136719,678600,87.42187764486798,88.98411906061169,87.37646091060677,88.22116088867188,9353700,332.198248283562,336.8274590062213,332.0943121048958,335.8827209472656,2430500,87.2649873163974,88.3033327188959,86.73701655708734,86.86901092529297,2237300,222.6447597583816,231.75114721199498,220.6685737472987,230.39065551757812,86563300,172.65246413479986,173.2408759269309,171.5246486789991,172.87802124023438,71285000,189.69274625547192,191.62504390801627,188.86335121365045,191.14859008789062,2562700,464.54464202072563,468.2179962273954,463.8810148047557,465.57281494140625,2818100,105.63806857562952,106.56262919800758,105.35211944244445,106.37199401855469,858000
2022-02-10,158.0,168.6699981689453,157.5399932861328,160.4199981689453,5965400,489.6099853515625,489.6099853515625,461.3299865722656,466.6300048828125,772700,87.14393782744996,88.37633028737297,86.70575724669078,87.00700378417969,9098800,326.9643546800159,332.1509568158069,321.20144740074016,323.4688415527344,2457700,86.5170110197368,87.8633385386493,85.83064849742932,86.12982940673828,2687300,226.68653990638668,233.36985097006743,225.12742341585542,226.48793029785156,49310400,170.7793456546729,172.09348197353535,168.23933255381579,168.79832458496094,90865900,189.15456798352875,191.9074428555343,187.68107337122657,188.6781005859375,3038100,460.0954941177536,461.9462054601609,453.3937289314398,454.93597412109375,2626100,105.29493448549725,106.83903947188442,104.26552631324671,104.69444274902344,1179600
2022-02-11,161.25,168.7899932861328,160.0800018310547,161.32000732421875,5249700,465.6000061035156,467.6600036621094,436.25,441.739990234375,1276000,87.26262550052057,88.08422293865686,85.22689697771419,85.56466674804688,6924800,324.9331400082792,325.9156754497461,309.2032604958633,310.9888000488281,3091600,86.56984309003346,87.23860978568689,85.79548624641801,86.2266616821289,2172000,226.87521985005384,228.82161518931338,217.2524352504062,218.0270233154297,46156900,169.00428892552117,169.73981504022757,164.79707116938303,165.385498046875,98670700,188.9604686459098,189.4810419677289,185.98699680664507,186.66639709472656,2852400,453.02920955320445,458.4037205590124,445.32731073539594,446.9069519042969,2493800,105.2186862473245,106.38153547617007,101.88264671564778,102.19718933105469,1344000
2022-02-14,157.5260009765625,159.5,138.13999938964844,142.47000122070312,16669500,442.29998779296875,451.4599914550781,423.5400085449219,426.4200134277344,659000,85.5829099691541,86.25844245504588,84.36877208151716,85.49162292480469,7948500,305.22598378391393,309.751287520517,303.69551261912676,308.1074523925781,2689900,85.54029142962781,86.29705208729642,82.9268280785529,83.48999786376953,2725300,217.78868216906557,219.46696135685332,213.2901072050722,216.18984985351562,38184000,164.1399809862671,166.3073375649639,163.34561528306318,165.620849609375,86185500,186.33990636841799,186.61342744126716,181.5047253514933,184.0281982421875,4066700,444.08415953039366,446.5424187628962,438.6816085861288,443.4205322265625,2549500,102.71189012696529,103.3790951029467,101.2630917905644,101.99702453613281,1165000
2022-02-15,142.49000549316406,152.92999267578125,139.21099853515625,151.1199951171875,10899700,433.6700134277344,440.489990234375,432.6400146484375,434.94000244140625,616000,86.86094063347457,87.14393253154837,86.1397612165163,86.27669525146484,7722200,314.33322669566326,314.9095030333955,309.25998827797696,311.2061462402344,2395600,83.33160662073463,83.68358941773992,82.4692558172608,82.6804428100586,2092800,218.94062722166285,219.6159028696756,213.5681521071551,219.46694946289062,42685500,167.67048439097334,169.61226856573026,166.96437833391397,169.45535278320312,62527400,185.49033678376526,185.49033678376526,182.37106124806482,183.5939483642578,4739300,444.8599314616442,449.74840966685247,444.16826443794855,447.0003967285156,3001000,102.94064723168874,103.78895383545003,102.05421358964742,102.4068832397461,1047900
2022-02-16,147.6199951171875,152.38999938964844,144.5,151.80999755859375,5536000,432.0,434.2099914550781,425.75,430.9700012207031,538900,86.12150211328154,87.2260982528888,85.04430531801162,86.8883285522461,6545800,307.86178512701736,316.9029352257035,307.14377497982616,315.2779846191406,2867500,82.37244508886918,83.42838657034973,82.31965002884881,83.11160278320312,2242200,210.93654707270989,215.95151900472374,210.8868908846818,215.0378875732422,45817500,168.53352854543166,169.99476394129306,166.7682631690513,169.2200164794922,61177400,183.32807205801507,185.07380154960134,181.48486480470703,184.15219116210938,3340600,444.44870596056853,450.27188224026077,440.61644012011016,448.7015686035156,2651800,102.14953179304585,102.79767692675513,100.68167348223398,102.34969329833984,943900
2022-02-17,150.1999969482422,154.66000366210938,145.27999877929688,146.36000061035156,6182300,426.67999267578125,431.80999755859375,420.6199951171875,423.5,609300,86.1945483040659,86.38625320325474,84.69741835965775,84.94390106201172,6578200,314.52217434067666,314.52217434067666,304.4418076214085,305.0653381347656,2148000,82.89162951147475,83.49879966633671,81.66849449915388,82.02047729492188,2017900,212.5353442729995,215.99119921765927,205.72293159040777,206.2691192626953,38747500,167.7293515367512,168.59237351767158,165.21875846241755,165.620849609375,69589300,183.07114401826746,183.39016103144627,180.6607962568455,180.7760009765625,3865900,446.9443386365871,447.9911953253602,438.2703465407025,439.6256408691406,2403100,102.10187822036929,102.22578564566,100.90090191928425,101.0915298461914,1272700
2022-02-18,147.5500030517578,151.45599365234375,141.30999755859375,145.74000549316406,5457100,423.80999755859375,427.3599853515625,418.4200134277344,420.30999755859375,536200,84.49656951652508,85.85677215323585,84.46918410158203,85.2086181640625,6210600,304.5929768199912,308.44749510824624,302.41063438387874,303.4309387207031,2421800,81.80929281793657,82.78604191730216,81.00853176510867,81.19332122802734,3475800,207.93749393051652,209.28806043075434,203.75669137039452,204.7299041748047,37128400,166.5426908818598,167.24878200376986,162.98274061084325,164.07131958007812,82772700,181.23677147001652,183.106562641693,180.31516093292808,181.12156677246094,3321700,439.54155926813655,443.90660973880006,436.34488083167867,437.2608947753906,2992300,101.3107619467529,102.02562760491064,100.23370030637814,101.2440414428711,2598900
2022-02-22,142.25999450683594,151.1999969482422,141.86000061035156,144.97000122070312,6637700,416.0,422.7099914550781,406.6499938964844,409.760009765625,549600,85.44597625032567,85.84764760472082,84.31400157355898,84.99866485595703,8622500,302.3256183876745,309.8551814452936,300.2282988620696,303.36480712890625,2794300,81.32530793550285,81.89727910297698,80.66534275307416,81.34291076660156,2338000,200.93639836684068,206.04074245924153,198.67221554938297,200.67820739746094,39852400,161.79610099125685,163.4731068473456,159.02071443579257,161.1488494873047,91162800,179.5619663880018,180.049341836924,172.3575068887971,173.9969024658203,5621300,433.5407248104417,436.68132321385013,427.9232122848948,432.30694580078125,3029800,101.64436110744116,102.09234473526857,96.1255975361859,98.86115264892578,2431900
2022-02-23,145.1699981689453,145.718994140625,134.0,135.72999572753906,7822300,413.0,418.1600036621094,398.4599914550781,399.2900085449219,569000,85.70157701476401,85.70157701476401,81.6483753907842,81.84008026123047,9674800,304.9330748644931,306.8698050694103,295.31564891293567,295.8541564941406,2192200,81.4309147729376,81.89728915158149,80.6829554837815,80.94693756103516,1793300,202.74379248058972,205.50450704512744,196.67617554494552,197.07339477539062,44481400,162.34528786351217,162.94351625967545,156.6670338772365,156.98086547851562,90009200,174.48427140907253,175.34384460108225,168.02419417932597,168.2811737060547,4471300,436.6813496561049,437.17673821547044,428.87661942672196,429.6056823730469,2840300,99.30913529658717,100.02400092406738,96.71655479074067,97.03109741210938,1412900
