Date,CPER,HGK26.CMX,HGN26.CMX,HGU26.CMX
2024-09-18,26.649999618530273,4.429500102996826,4.436999797821045,4.451499938964844
2024-09-19,27.18000030517578,4.4745001792907715,4.48199987411499,4.496500015258789
2024-09-20,27.110000610351562,4.4745001792907715,4.48199987411499,4.496500015258789
2024-09-23,27.209999084472656,4.481500148773193,4.488999843597412,4.503499984741211
2024-09-24,28.299999237060547,4.609000205993652,4.615499973297119,4.630000114440918
2024-09-25,28.059999465942383,4.620500087738037,4.624000072479248,4.635499954223633
2024-09-26,28.979999542236328,4.725500106811523,4.70550012588501,4.678500175476074
2024-09-27,28.639999389648438,4.70550012588501,4.686999797821045,4.659999847412109
2024-09-30,28.350000381469727,4.638500213623047,4.619999885559082,4.5929999351501465
2024-10-01,28.600000381469727,4.701499938964844,4.683000087738037,4.656000137329102
2024-10-02,29.139999389648438,4.76200008392334,4.743500232696533,4.7164998054504395
2024-10-03,28.440000534057617,4.683000087738037,4.6645002365112305,4.637499809265137
2024-10-04,28.59000015258789,4.721499919891357,4.7129998207092285,4.693999767303467
2024-10-07,28.520000457763672,4.7154998779296875,4.714000225067139,4.701499938964844
2024-10-08,28.0,4.624000072479248,4.632999897003174,4.631499767303467
2024-10-09,27.639999389648438,4.561999797821045,4.571000099182129,4.569499969482422
2024-10-10,27.850000381469727,4.585000038146973,4.593999862670898,4.59250020980835
2024-10-11,28.170000076293945,4.646999835968018,4.653500080108643,4.6519999504089355
2024-10-14,27.65999984741211,4.579999923706055,4.589000225067139,4.5904998779296875
2024-10-15,27.270000457763672,4.5229997634887695,4.559500217437744,4.574999809265137
2024-10-16,27.40999984741211,4.54449987411499,4.580999851226807,4.596499919891357
2024-10-17,27.200000762939453,4.513000011444092,4.554999828338623,4.572999954223633
2024-10-18,27.579999923706055,4.573500156402588,4.615499973297119,4.633500099182129
2024-10-21,27.40999984741211,4.551499843597412,4.593500137329102,4.611499786376953
2024-10-22,27.56999969482422,4.571499824523926,4.613500118255615,4.631499767303467
2024-10-23,27.219999313354492,4.539999961853027,4.581999778747559,4.599999904632568
2024-10-24,27.389999389648438,4.549499988555908,4.5914998054504395,4.609499931335449
2024-10-25,27.43000030517578,4.55649995803833,4.598499774932861,4.616499900817871
2024-10-28,27.450000762939453,4.543000221252441,4.581999778747559,4.596499919891357
2024-10-29,27.459999084472656,4.534999847412109,4.573999881744385,4.588500022888184
2024-10-30,27.360000610351562,4.522500038146973,4.542500019073486,4.557000160217285
2024-10-31,27.360000610351562,4.513999938964844,4.5329999923706055,4.55049991607666
2024-11-01,27.350000381469727,4.548500061035156,4.567500114440918,4.584499835968018
2024-11-04,27.81999969482422,4.598999977111816,4.618000030517578,4.634500026702881
2024-11-05,28.010000228881836,4.64300012588501,4.6620001792907715,4.678500175476074
2024-11-06,26.68000030517578,4.438000202178955,4.456999778747559,4.473499774932861
2024-11-07,27.84000015258789,4.608500003814697,4.625999927520752,4.631999969482422
2024-11-08,27.110000610351562,4.498499870300293,4.515999794006348,4.517000198364258
2024-11-11,26.68000030517578,4.429500102996826,4.452000141143799,4.447000026702881
2024-11-12,26.059999465942383,4.3495001792907715,4.368500232696533,4.380000114440918
2024-11-13,25.639999389648438,4.291999816894531,4.313499927520752,4.33050012588501
2024-11-14,25.729999542236328,4.290500164031982,4.311999797821045,4.328999996185303
2024-11-15,25.600000381469727,4.256499767303467,4.2779998779296875,4.29449987411499
2024-11-18,25.989999771118164,4.310500144958496,4.331999778747559,4.348499774932861
2024-11-19,26.149999618530273,4.322000026702881,4.343500137329102,4.36299991607666
2024-11-20,26.040000915527344,4.32450008392334,4.3460001945495605,4.365499973297119
2024-11-21,25.899999618530273,4.303500175476074,4.324999809265137,4.34499979019165
2024-11-22,25.670000076293945,4.271999835968018,4.294000148773193,4.314000129699707
2024-11-25,25.940000534057617,4.301000118255615,4.322999954223633,4.3429999351501465
2024-11-26,25.690000534057617,4.263000011444092,4.2855000495910645,4.308000087738037
2024-11-27,25.790000915527344,4.2789998054504395,4.303999900817871,4.326499938964844
2024-11-29,25.799999237060547,4.281499862670898,4.305500030517578,4.328499794006348
2024-12-02,25.8700008392334,4.275000095367432,4.299499988555908,4.32450008392334
2024-12-03,26.200000762939453,4.3379998207092285,4.362500190734863,4.386499881744385
2024-12-04,26.18000030517578,4.34250020980835,4.364500045776367,4.38700008392334
2024-12-05,26.190000534057617,4.33050012588501,4.3520002365112305,4.373000144958496
2024-12-06,26.149999618530273,4.330999851226807,4.352499961853027,4.371500015258789
2024-12-09,26.59000015258789,4.406499862670898,4.427999973297119,4.447000026702881
2024-12-10,26.600000381469727,4.39900016784668,4.420499801635742,4.439499855041504
2024-12-11,26.59000015258789,4.381499767303467,4.4029998779296875,4.421999931335449
2024-12-12,26.420000076293945,4.363999843597412,4.385499954223633,4.40500020980835
2024-12-13,26.1200008392334,4.318999767303467,4.3404998779296875,4.360000133514404
2024-12-16,26.139999389648438,4.315499782562256,4.337500095367432,4.35699987411499
2024-12-17,25.889999389648438,4.287499904632568,4.309500217437744,4.329500198364258
2024-12-18,25.6299991607666,4.30049991607666,4.322500228881836,4.3420000076293945
2024-12-19,25.520000457763672,4.228000164031982,4.249499797821045,4.268499851226807
2024-12-20,25.6200008392334,4.247000217437744,4.268499851226807,4.287499904632568
2024-12-23,25.59000015258789,4.236000061035156,4.256999969482422,4.2754998207092285
2024-12-24,25.65999984741211,4.257500171661377,4.276500225067139,4.293499946594238
2024-12-26,25.889999389648438,4.277500152587891,4.296500205993652,4.313499927520752
2024-12-27,25.790000915527344,4.273499965667725,4.289999961853027,4.306000232696533
2024-12-30,25.6299991607666,4.243500232696533,4.256999969482422,4.269499778747559
2024-12-31,25.15999984741211,4.176000118255615,4.188000202178955,4.197999954223633
2025-01-02,25.31999969482422,4.176000118255615,4.188499927520752,4.200500011444092
2025-01-03,25.549999237060547,4.216000080108643,4.228499889373779,4.240499973297119
2025-01-06,26.0,4.291999816894531,4.304500102996826,4.316500186920166
2025-01-07,26.209999084472656,4.335000038146973,4.347499847412109,4.359499931335449
2025-01-08,26.739999771118164,4.383500099182129,4.394499778747559,4.4045000076293945
2025-01-09,,4.420499801635742,4.430500030517578,4.440999984741211
2025-01-10,26.889999389648438,4.4085001945495605,4.416500091552734,4.423999786376953
2025-01-13,27.079999923706055,4.452499866485596,4.460999965667725,4.4695000648498535
2025-01-14,27.239999771118164,4.478000164031982,4.486499786376953,4.494500160217285
2025-01-15,27.600000381469727,4.513999938964844,4.522500038146973,4.531000137329102
2025-01-16,27.75,4.570000171661377,4.578499794006348,4.586999893188477
2025-01-17,27.25,4.502999782562256,4.511499881744385,4.519999980926514
2025-01-21,27.229999542236328,4.492000102996826,4.500500202178955,4.508500099182129
2025-01-22,27.0,4.464000225067139,4.472499847412109,4.480500221252441
2025-01-23,27.1299991607666,4.486000061035156,4.494500160217285,4.502500057220459
2025-01-24,27.149999618530273,4.497000217437744,4.50600004196167,4.513999938964844
2025-01-27,26.6299991607666,4.421500205993652,4.431000232696533,4.439000129699707
2025-01-28,26.690000534057617,4.423500061035156,4.434500217437744,4.442500114440918
2025-01-29,26.899999618530273,4.455999851226807,4.4670000076293945,4.474999904632568
2025-01-30,27.170000076293945,4.500500202178955,4.511499881744385,4.519499778747559
2025-01-31,26.850000381469727,4.4710001945495605,4.48199987411499,4.489999771118164
2025-02-03,27.15999984741211,4.488999843597412,4.500999927520752,4.508999824523926
2025-02-04,27.479999542236328,4.5345001220703125,4.546500205993652,4.554500102996826
2025-02-05,27.93000030517578,4.61899995803833,4.629000186920166,4.63700008392334
2025-02-06,28.09000015258789,4.645999908447266,4.6570000648498535,4.664999961853027
2025-02-07,28.899999618530273,4.772500038146973,4.78249979019165,4.790500164031982
2025-02-10,29.5,4.875999927520752,4.886499881744385,4.894499778747559
2025-02-11,28.8799991607666,4.7729997634887695,4.7835001945495605,4.794000148773193
2025-02-12,29.579999923706055,4.888500213623047,4.901000022888184,4.914000034332275
2025-02-13,30.15999984741211,4.9710001945495605,4.98199987411499,4.992000102996826
2025-02-14,29.270000457763672,4.861499786376953,4.873000144958496,4.881999969482422
2025-02-18,28.84000015258789,4.807000160217285,4.818999767303467,4.828999996185303
2025-02-19,28.809999465942383,4.776000022888184,4.788000106811523,4.797999858856201
2025-02-20,29.06999969482422,4.822999954223633,4.834499835968018,4.84499979019165
2025-02-21,28.600000381469727,4.781000137329102,4.792500019073486,4.802999973297119
2025-02-24,28.399999618530273,4.730999946594238,4.742499828338623,4.752999782562256
2025-02-25,28.360000610351562,4.696499824523926,4.708000183105469,4.718500137329102
2025-02-26,28.600000381469727,4.756999969482422,4.769000053405762,4.7804999351501465
2025-02-27,28.690000534057617,4.786499977111816,4.798999786376953,4.810500144958496
2025-02-28,28.3799991607666,4.7230000495910645,4.735000133514404,4.745999813079834
2025-03-03,28.56999969482422,4.796000003814697,4.810500144958496,4.821000099182129
2025-03-04,28.489999771118164,4.749000072479248,4.764999866485596,4.7754998207092285
2025-03-05,30.079999923706055,4.984499931335449,5.002999782562256,5.015500068664551
2025-03-06,29.899999618530273,4.993500232696533,5.010499954223633,5.021999835968018
2025-03-07,29.479999542236328,4.909999847412109,4.927499771118164,4.940499782562256
2025-03-10,29.079999923706055,4.874499797821045,4.89300012588501,4.906499862670898
2025-03-11,29.899999618530273,4.974999904632568,4.993500232696533,5.007500171661377
2025-03-12,30.219999313354492,5.0625,5.081500053405762,5.096499919891357
2025-03-13,30.780000686645508,5.13700008392334,5.156499862670898,5.172500133514404
2025-03-14,30.459999084472656,5.110000133514404,5.129499912261963,5.145500183105469
2025-03-17,31.079999923706055,5.177000045776367,5.196000099182129,5.212500095367432
2025-03-18,31.31999969482422,5.242499828338623,5.261499881744385,5.2779998779296875
2025-03-19,32.0,5.318999767303467,5.337500095367432,5.354000091552734
2025-03-20,31.989999771118164,5.330999851226807,5.350500106811523,5.367499828338623
2025-03-21,31.899999618530273,5.330999851226807,5.35099983215332,5.36899995803833
2025-03-24,31.84000015258789,5.308000087738037,5.328000068664551,5.3454999923706055
2025-03-25,32.68000030517578,5.421000003814697,5.438499927520752,5.454999923706055
2025-03-26,32.75,5.389999866485596,5.399499893188477,5.4070000648498535
2025-03-27,31.959999084472656,5.264999866485596,5.274499893188477,5.2820000648498535
2025-03-28,31.950000762939453,5.2804999351501465,5.2895002365112305,5.296999931335449
2025-03-31,31.600000381469727,5.196000099182129,5.205999851226807,5.2154998779296875
2025-04-01,31.520000457763672,5.208000183105469,5.2179999351501465,5.226500034332275
2025-04-02,31.530000686645508,5.210999965667725,5.2210001945495605,5.230500221252441
2025-04-03,30.06999969482422,5.009500026702881,5.021500110626221,5.0335001945495605
2025-04-04,27.520000457763672,4.5920000076293945,4.611499786376953,4.63100004196167
2025-04-07,26.68000030517578,4.393499851226807,4.413000106811523,4.43149995803833
2025-04-08,25.719999313354492,4.358500003814697,4.379499912261963,4.398499965667725
2025-04-09,27.739999771118164,4.4070000648498535,4.427499771118164,4.446499824523926
2025-04-10,27.489999771118164,4.547500133514404,4.566999912261963,4.585000038146973
2025-04-11,28.510000228881836,4.732999801635742,4.751999855041504,4.770500183105469
2025-04-14,29.399999618530273,4.848499774932861,4.86899995803833,4.888000011444092
2025-04-15,29.010000228881836,4.8460001945495605,4.866000175476074,4.884500026702881
2025-04-16,29.31999969482422,4.902500152587891,4.922500133514404,4.940000057220459
2025-04-17,29.469999313354492,4.951499938964844,4.9704999923706055,4.987500190734863
2025-04-21,29.790000915527344,4.944499969482422,4.964000225067139,4.980999946594238
2025-04-22,30.3799991607666,5.086999893188477,5.105000019073486,5.119999885559082
2025-04-23,30.3700008392334,5.058499813079834,5.077499866485596,5.093999862670898
2025-04-24,30.610000610351562,5.078000068664551,5.09499979019165,5.111000061035156
2025-04-25,30.3799991607666,5.060999870300293,5.078000068664551,5.093999862670898
2025-04-28,30.440000534057617,5.047999858856201,5.064000129699707,5.079999923706055
2025-04-29,30.18000030517578,5.033999919891357,5.05049991607666,5.066500186920166
2025-04-30,28.540000915527344,4.7779998779296875,4.795000076293945,4.810999870300293
2025-05-01,28.81999969482422,4.803500175476074,4.821000099182129,4.836999893188477
2025-05-02,29.100000381469727,4.854499816894531,4.875,4.894499778747559
2025-05-05,29.239999771118164,4.885499954223633,4.90749979019165,4.927999973297119
2025-05-06,29.65999984741211,4.965000152587891,4.986999988555908,5.007500171661377
2025-05-07,28.739999771118164,4.857999801635742,4.881499767303467,4.9029998779296875
2025-05-08,28.579999923706055,4.802000045776367,4.824999809265137,4.8460001945495605
2025-05-09,28.940000534057617,4.849999904632568,4.873000144958496,4.894499778747559
2025-05-12,28.920000076293945,4.820499897003174,4.843999862670898,4.864999771118164
2025-05-13,29.40999984741211,4.921999931335449,4.945499897003174,4.9664998054504395
2025-05-14,29.0,4.854000091552734,4.877500057220459,4.898499965667725
2025-05-15,29.270000457763672,4.877999782562256,4.89900016784668,4.91949987411499
2025-05-16,28.610000610351562,4.793499946594238,4.813000202178955,4.831999778747559
2025-05-19,29.09000015258789,4.874000072479248,4.893499851226807,4.912499904632568
2025-05-20,29.239999771118164,4.856500148773193,4.876500129699707,4.895999908447266
2025-05-21,29.209999084472656,4.870500087738037,4.888500213623047,4.906000137329102
2025-05-22,29.229999542236328,4.875999927520752,4.894499778747559,4.912499904632568
2025-05-23,30.389999389648438,5.03249979019165,5.052499771118164,5.071499824523926
2025-05-27,29.649999618530273,4.94350004196167,4.964000225067139,4.983500003814697
2025-05-28,29.209999084472656,4.888000011444092,4.9095001220703125,4.929999828338623
2025-05-29,29.15999984741211,4.894499778747559,4.916500091552734,4.936999797821045
2025-05-30,29.360000610351562,4.890500068664551,4.910999774932861,4.931000232696533
2025-06-02,30.3700008392334,5.063000202178955,5.084000110626221,5.105000019073486
2025-06-03,30.389999389648438,5.040999889373779,5.063499927520752,5.0854997634887695
2025-06-04,30.510000228881836,5.089000225067139,5.110499858856201,5.131999969482422
2025-06-05,30.760000228881836,5.131999969482422,5.15500020980835,5.177000045776367
2025-06-06,30.229999542236328,5.05649995803833,5.079500198364258,5.101500034332275
2025-06-09,30.68000030517578,5.132500171661377,5.1545000076293945,5.17549991607666
2025-06-10,30.700000762939453,5.099999904632568,5.122000217437744,5.14300012588501
2025-06-11,30.020000457763672,5.013999938964844,5.038000106811523,5.060999870300293
2025-06-12,30.260000228881836,5.0345001220703125,5.057499885559082,5.078999996185303
2025-06-13,29.770000457763672,5.014999866485596,5.038000106811523,5.060999870300293
2025-06-16,30.200000762939453,5.043000221252441,5.065999984741211,5.089000225067139
2025-06-17,29.959999084472656,5.011499881744385,5.0345001220703125,5.057499885559082
2025-06-18,30.350000381469727,5.052999973297119,5.075500011444092,5.098499774932861
2025-06-20,30.290000915527344,5.0295000076293945,5.052499771118164,5.074999809265137
2025-06-23,30.649999618530273,5.046999931335449,5.06850004196167,5.090000152587891
2025-06-24,30.690000534057617,5.073500156402588,5.09499979019165,5.116499900817871
2025-06-25,30.860000610351562,5.120999813079834,5.14300012588501,5.164999961853027
2025-06-26,31.700000762939453,5.268499851226807,5.289999961853027,5.310999870300293
2025-06-27,31.670000076293945,5.270999908447266,5.292500019073486,5.314000129699707
2025-06-30,31.639999389648438,5.225500106811523,5.247499942779541,5.269000053405762
2025-07-01,31.56999969482422,5.245500087738037,5.267499923706055,5.2895002365112305
2025-07-02,32.2400016784668,5.347499847412109,5.369999885559082,5.392499923706055
2025-07-03,31.90999984741211,5.294000148773193,5.316500186920166,5.339000225067139
2025-07-04,,5.2154998779296875,,
2025-07-07,31.149999618530273,5.179500102996826,5.202000141143799,5.2245001792907715
2025-07-08,33.77000045776367,5.838500022888184,5.861499786376953,5.884500026702881
2025-07-09,34.29999923706055,5.59499979019165,5.606500148773193,5.618000030517578
2025-07-10,34.79999923706055,5.709499835968018,5.7220001220703125,5.735000133514404
